# timestamp	dir	opcode	enc	len	hex
14:58:22.782	OUT	27	0	262	1b000005b2000000000b0000003e0000009e0000007a0000009e0000007b0000009f0000007b0000009f0000007c000000a00000007c000000a00000007d000000a10000007d000000a10000007e000000a20000007e000000a20000007f000000a30000007f000000a500000081000000a600000081000000a700000082000000a900000082000000aa00000083000000ae00000083000000ae00000084000000b400000084000000b500000085000000da00000085000000da00000084000000e800000084000000e800000083000000f500000083000000f500000082000001020000008200000103000000810000010f0000008100000110000000800000...
14:58:24.785	IN	27	1	110	1b000005b2000000000b0000001800000111000000800000011c000000800000011d0000007f000001290000007f0000012a0000007e000001360000007e000001370000007d000001430000007d000001440000007c000001510000007c000001510000007b0000015a0000007b
14:58:24.785	OUT	27	0	110	1b000005b2000000000b0000001800000111000000800000011c000000800000011d0000007f000001290000007f0000012a0000007e000001360000007e000001370000007d000001430000007d000001440000007c000001510000007c000001510000007b0000015a0000007b
14:58:26.727	IN	122	1	6	7a02ffffffff
14:58:26.730	OUT	122	0	160	7a05ffffffff000000070000000100164e68e1baad6e20706574206d69e1bb856e207068c3ad00000002000853686f7020506574000000030007546f702050657400000004000e546f7020c490e1baa1692047696100000029000d546f70205068c3ba2048e1bb990000003c00164e68e1baad70206dc3a3207175c3a02074e1bab76e6700000051001647e1bb997020c491e1bb93207365727665722063c5a9
14:58:26.771	IN	122	1	10	7a05ffffffff00000001
14:58:26.773	OUT	122	0	611	7a08000000000200164e68e1baad6e20706574206d69e1bb856e207068c3ad0000000500000000001069636f6e732f312e69636f6e2e706e67000972c3b9612062616279001a28737472292032302028696e74292032352028616769292032300101002342e1baa16e2063c3b3206d75e1bb916e206368e1bb8d6e206ec3b3206b68c3b46e673f00024f4b000000010000000000000001001069636f6e732f322e69636f6e2e706e67000c72e1bb936e67206375207465001a28737472292032302028696e74292032352028616769292032300101002342e1baa16e2063c3b3206d75e1bb916e206368e1bb8d6e206ec3b3206b68c3b46e673f00024f4b0000...
14:58:30.274	IN	122	1	10	7a05ffffffff00000002
14:58:30.279	OUT	122	0	2403	7a080000000803001643e1bbad612068c3a06e67207468c3ba2063c6b06e670000000a00000000001469636f6e732f31303030302e69636f6e2e706e67000e6dc3a86f2063c3b32063c3a16e68006648e1bb873a20546869c3aa6e2073e1bba92028726f636b292e204dc3b42074e1baa33a202020202b203830202873747229202c202b203830202861676929202c202b203131302028696e7429202c202b203334332028687029202c202b2034323220286d70290101002642e1baa16e2063c3b3206368e1baaf63206d75e1bb916e206d7561206ec3b3206b68c3b46e6700024f4b000000000000000200000000000831202876616e672901000000010008...
14:58:39.856	IN	122	1	10	7a05ffffffff00000003
14:58:39.857	OUT	122	0	2286	7a08ffffffff000007544f50205065740000000c00000000001369636f6e732f333039332e69636f6e2e706e670065486fe1baa3204c696e68205468c3ba205469e1babf6e20486fc3a1202873616f292873616f292873616f292873616f292873616f292873616f292873616f292873616f292873616f292873616f292873616f292063e1bba7612074756f6974686f61767431005948e1baa16e672031203a2043e1baa57020313020206869e1bb876e2063c3b320352e383432206b696e68206e676869e1bb876d202868702920323034373020286d70292032303430302028646566292030202861746b292030000000000000000000000001001069636f...
14:58:43.289	IN	81	1	2	5167
14:58:43.293	OUT	81	0	6	516700003a98
14:58:50.776	IN	122	1	10	7a05ffffffff00000004
14:58:50.778	OUT	122	0	179	7a08ffffffff00000e544f5020c490e1baa169206769610000000200000000001a616e696d5f636861726163746572732f315f69636f6e2e706e6700066b7a68643978003048e1baa16e67206368c6b0612063c3b3203a2042e1baa16e20c491616e672063c3b32039392e343030202876616e6729000000000000000000000001000d6e7063732f6c6978692e706e6700172d2d2d2d2d2d2d2d2d2d544f502d2d2d2d2d2d2d2d2d2d00000000000000000000
14:58:51.859	IN	122	1	10	7a05ffffffff00000029
14:58:51.860	OUT	122	0	868	7a08ffffffff00000d544f50205068c3ba2048e1bb990000000a00000000001a616e696d5f636861726163746572732f315f69636f6e2e706e6700066b7a68643978003048e1baa16e67206368c6b0612063c3b3203a2042e1baa16e20c491616e672063c3b32035302e31343020286e676f6329000000000000000000000001000d6e7063732f6c6978692e706e6700172d2d2d2d2d2d2d2d2d2d544f502d2d2d2d2d2d2d2d2d2d0000000000000000000000000002001b616e696d5f636861726163746572732f33345f69636f6e2e706e67000b736d6f6b65313531353035002248e1baa16e672031203a20c491616e672063c3b32035302e30313220286e...
14:58:57.281	IN	122	1	10	7a05ffffffff0000003c
14:58:57.294	OUT	122	0	48	7a070000001100164e68e1baad70206dc3a3207175c3a02074e1bab76e6700000001000b47696674636f64653a202000
14:58:58.301	IN	81	1	2	5167
14:58:58.584	OUT	81	0	6	516700006590
14:59:24.589	IN	81	1	2	5167
14:59:25.069	OUT	81	0	6	516700004268
14:59:42.074	IN	81	1	2	5167
14:59:42.422	OUT	81	0	6	516700006978
15:00:09.425	IN	81	1	2	5167
15:00:09.928	OUT	81	0	6	516700003e80
15:00:25.932	IN	81	1	2	5167
15:00:26.315	OUT	81	0	6	516700005dc0
15:00:50.316	IN	81	1	2	5167
15:00:50.368	OUT	81	0	6	516700003a98
15:01:05.372	IN	81	1	2	5167
15:01:05.677	OUT	81	0	6	516700005dc0
15:01:29.680	IN	81	1	2	5167
15:01:30.158	OUT	81	0	6	516700007148
15:02:03.234	IN	81	1	2	5167
15:02:03.318	OUT	81	0	6	516700005208
15:08:51.714	IN	-36	1	109	dc00000000040005312e342e33004b467265654a324d452d506c75732c20612043726f73732d506c6174666f726d204a324d4520456d756c61746f722e3b434c44432d312e313b4d4944502d322e303b6e756c6c3b676f70657400000140000000f0000276690005322e342e39
15:08:51.714	IN	64	1	1	40
15:08:51.714	OUT	-36	0	2	dc01
15:08:51.715	OUT	64	0	41	400000000100094c6f63616c686f737400093132372e302e302e3100004aec00004aec00004aec0101
15:08:51.725	IN	1	1	77	010009676f706574746573740008616263313233343500267265662d6d63623232717265313462722d3134343730363334353931323037313133363036340005312e342e330000000000000000
15:08:52.162	OUT	3	0	54	03000005b200066b7a6864397800066b7a68643978001b666538303a3a623666643a393465663a393136343a63313535253500004aec
15:08:52.162	OUT	121	0	6	790000001200
15:08:52.162	OUT	31	0	22	1f000005b200066b7a68643978000000000000000000
15:08:52.163	OUT	29	0	18	1d0000000b00000000000000006000000060
15:08:52.163	OUT	34	0	2208	2200ffffffe7ffffffe70000003200000032ffffffff00136e7063735c5c7472616e5f7472616e2e706e670000000100000176000000750000000600000002002c4e68e1baad6e20706574206d69e1bb856e207068c3ad2063686f206e67c6b0e1bb9d69206de1bb9b69203a2900224e68e1baad6e20706574206d69e1bb856e207068c3ad2074e1baa16920c491c3a27900095452414e204348414e0100ffffffe7ffffffe70000003200000032fffffff900166e7063732f6261635f73695f78695f74696e2e706e6700000001000001d6000001580000000600000001002242c3a1632073c4a9207468c3ba2079206dc3a1742074617920c491c3a2792028...
15:08:52.195	OUT	81	0	6	511600000000
15:08:52.196	OUT	81	0	86	510801000005b200000001000f7065744672616d65332f312e706e6700315275612054657374202873616f64656e292873616f64656e292873616f64656e292873616f64656e292873616f64656e2900000002020000
15:08:52.197	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
15:08:52.198	OUT	81	0	31	515c0300000001000005b20011616e696d5f77696e67732f31352e706e6723
15:08:52.198	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
15:08:52.199	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
15:08:52.199	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
15:08:52.199	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
15:08:52.200	OUT	81	0	10	5104000005b200000000
15:08:52.200	OUT	81	0	10	5105000005b200000000
15:08:52.200	OUT	81	0	6	515e00000014
15:08:52.200	OUT	81	0	34	5119000000140000000000018448000000000000c3dc000000000000000000000000
15:08:52.201	OUT	81	0	18	516600000014000000000000000000000000
15:08:52.201	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
15:08:52.411	IN	81	1	22	5109010011616e696d5f77696e67732f31352e706e67
15:08:52.416	IN	81	1	26	5109020015616e696d5f636861726163746572732f312e706e67
15:08:52.416	OUT	81	0	967	5109010011616e696d5f77696e67732f31352e706e67000003ad89504e470d0a1a0a0000000d4948445200000044000000220806000000e6be7ff5000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa86400000342494441546843ed934192d3400c45c349b81a6bcec019380f7b6e0057e002ac58867a1ebd9a1fb9edc4f190a994f955aa6ea9a5af2fc5396dc5874f5fce58b9c7858bf8fafb3cd9a197c2f09f7ffc9a16f1fdfc67b2c32e85a13f7efb79b11070c885f46560e2b00bc965fcff3a067f15cec32d03e4d7e13200f1c37e1dfdafe2d7b1b610dfd3eae979c110f975b810...
15:08:52.437	OUT	81	0	1973	5109020015616e696d5f636861726163746572732f312e706e670000079789504e470d0a1a0a0000000d494844520000006a0000003f080600000008625dd3000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa8640000072c49444154785edd9b3d8e244510464760adc181103e37603deec11130c0c18033202e80bb067858d848985848080b679b7ad1f172a3b2b3ba6767e7a72a43fa947f9191df9bcea9eee985bb07c629db1aa7575fc7fc68ed08311f13e63fbbfb5c08e2f4c5e9f7d3c7dffd7a58a81999020a88fffefd2dc0842990878b19998880120c28c7ac9d533e2cb8dd...
15:08:52.586	OUT	81	0	6	516700003e80
15:09:08.646	IN	81	1	2	5167
15:09:08.954	OUT	81	0	6	516700005dc0
15:09:33.001	IN	81	1	2	5167
15:09:33.439	OUT	81	0	6	516700003a98
15:09:48.486	IN	81	1	2	5167
15:09:48.788	OUT	81	0	6	516700006590
15:10:14.841	IN	81	1	2	5167
15:10:15.302	OUT	81	0	6	516700004a38
15:10:34.354	IN	81	1	2	5167
15:10:34.627	OUT	81	0	6	516700004268
15:10:51.700	IN	81	1	2	5167
15:10:51.917	OUT	81	0	6	5167000055f0
15:11:13.982	IN	81	1	2	5167
15:11:14.331	OUT	81	0	6	5167000059d8
15:11:37.390	IN	81	1	2	5167
15:11:37.747	OUT	81	0	6	516700004a38
15:11:56.778	IN	81	1	2	5167
15:11:57.095	OUT	81	0	6	516700005208
15:12:18.146	IN	81	1	2	5167
15:12:18.444	OUT	81	0	6	516700006978
15:12:45.493	IN	81	1	2	5167
15:12:45.751	OUT	81	0	6	5167000059d8
15:13:08.822	IN	81	1	2	5167
15:13:09.222	OUT	81	0	6	516700007148
15:13:38.277	IN	81	1	2	5167
15:13:38.780	OUT	81	0	6	516700006d60
15:14:06.801	IN	81	1	2	5167
15:14:06.846	OUT	81	0	6	5167000059d8
15:14:29.879	IN	81	1	2	5167
15:14:30.337	OUT	81	0	6	516700004650
15:14:48.357	IN	81	1	2	5167
15:14:48.688	OUT	81	0	6	516700004a38
15:15:07.728	IN	81	1	2	5167
15:15:08.115	OUT	81	0	6	516700007148
15:15:37.181	IN	81	1	2	5167
15:15:37.304	OUT	81	0	6	5167000055f0
15:15:59.356	IN	81	1	2	5167
15:15:59.793	OUT	81	0	6	516700003e80
15:16:15.844	IN	81	1	2	5167
15:16:16.127	OUT	81	0	6	516700006d60
15:16:44.168	IN	81	1	2	5167
15:16:44.216	OUT	81	0	6	516700007148
15:17:13.238	IN	81	1	2	5167
15:17:13.305	OUT	81	0	6	516700003a98
15:17:28.347	IN	81	1	2	5167
15:17:28.606	OUT	81	0	6	516700003a98
15:17:43.706	IN	81	1	2	5167
15:17:43.944	OUT	81	0	6	5167000059d8
15:18:06.965	IN	81	1	2	5167
15:18:07.373	OUT	81	0	6	516700004650
15:18:25.387	IN	81	1	2	5167
15:18:25.809	OUT	81	0	6	516700006978
15:18:52.890	IN	81	1	2	5167
15:18:53.345	OUT	81	0	6	516700004268
15:19:10.380	IN	81	1	2	5167
15:19:10.699	OUT	81	0	6	5167000055f0
15:19:32.776	IN	81	1	2	5167
15:19:33.088	OUT	81	0	6	516700006d60
15:20:01.142	IN	81	1	2	5167
15:20:01.587	OUT	81	0	6	5167000055f0
15:20:23.632	IN	81	1	2	5167
15:20:23.901	OUT	81	0	6	5167000061a8
15:20:48.958	IN	81	1	2	5167
15:20:49.423	OUT	81	0	6	516700004a38
15:21:08.515	IN	81	1	2	5167
15:21:08.834	OUT	81	0	6	516700004268
15:21:25.920	IN	81	1	2	5167
15:21:26.102	OUT	81	0	6	516700004650
15:21:44.134	IN	81	1	2	5167
15:21:44.423	OUT	81	0	6	516700005208
15:22:05.453	IN	81	1	2	5167
15:22:05.801	OUT	81	0	6	516700004e20
15:22:25.847	IN	81	1	2	5167
15:22:26.123	OUT	81	0	6	516700003e80
15:22:42.183	IN	81	1	2	5167
15:22:42.486	OUT	81	0	6	516700007148
15:23:11.518	IN	81	1	2	5167
15:23:12.032	OUT	81	0	6	516700005dc0
15:23:36.081	IN	81	1	2	5167
15:23:36.363	OUT	81	0	6	516700003e80
15:23:52.436	IN	81	1	2	5167
15:23:52.674	OUT	81	0	6	516700004268
15:24:09.737	IN	81	1	2	5167
15:24:09.989	OUT	81	0	6	516700005208
15:24:31.028	IN	81	1	2	5167
15:24:31.490	OUT	81	0	6	5167000059d8
15:24:54.574	IN	81	1	2	5167
15:24:54.942	OUT	81	0	6	516700006590
15:25:21.033	IN	81	1	2	5167
15:25:21.490	OUT	81	0	6	516700003a98
15:25:36.545	IN	81	1	2	5167
15:25:36.783	OUT	81	0	6	5167000055f0
15:25:58.827	IN	81	1	2	5167
15:25:59.268	OUT	81	0	6	516700003e80
15:26:15.300	IN	81	1	2	5167
15:26:15.624	OUT	81	0	6	516700006d60
15:26:36.845	OUT	45	0	82	2d05004e44e1bbaf206c69e1bb87752063e1bba7612062e1baa16e20c491c3a320c491c6b0e1bba363206dc3a179206368e1bba7206cc6b0752064e1bbb1207068c3b26e67207468c3a06e682063c3b46e67
15:26:43.685	IN	81	1	2	5167
15:26:43.778	OUT	81	0	6	516700007148
15:27:12.807	IN	81	1	2	5167
15:27:12.943	OUT	81	0	6	516700004268
15:27:29.983	IN	81	1	2	5167
15:27:30.306	OUT	81	0	6	516700004e20
15:27:50.348	IN	81	1	2	5167
15:27:50.725	OUT	81	0	6	516700003e80
15:28:06.794	IN	81	1	2	5167
15:28:07.083	OUT	81	0	6	516700006d60
15:28:35.102	IN	81	1	2	5167
15:28:35.209	OUT	81	0	6	516700004e20
15:28:55.290	IN	81	1	2	5167
15:28:55.665	OUT	81	0	6	516700006d60
15:29:23.747	IN	81	1	2	5167
15:29:23.791	OUT	81	0	6	516700004e20
15:29:43.825	IN	81	1	2	5167
15:29:44.172	OUT	81	0	6	516700004650
15:30:02.219	IN	81	1	2	5167
15:30:02.553	OUT	81	0	6	516700004e20
15:30:22.593	IN	81	1	2	5167
15:30:22.924	OUT	81	0	6	516700003a98
15:30:37.961	IN	81	1	2	5167
15:30:38.200	OUT	81	0	6	516700007148
15:31:07.249	IN	81	1	2	5167
15:31:07.717	OUT	81	0	6	516700003e80
15:31:23.786	IN	81	1	2	5167
15:31:24.031	OUT	81	0	6	516700005dc0
15:31:48.064	IN	81	1	2	5167
15:31:48.558	OUT	81	0	6	516700003a98
15:32:03.602	IN	81	1	2	5167
15:32:03.778	OUT	81	0	6	516700007148
15:32:32.835	IN	81	1	2	5167
15:32:32.845	OUT	81	0	6	5167000059d8
15:32:55.934	IN	81	1	2	5167
15:32:56.294	OUT	81	0	6	516700006d60
15:33:24.384	IN	81	1	2	5167
15:33:24.803	OUT	81	0	6	516700003a98
15:33:39.875	IN	81	1	2	5167
15:33:40.107	OUT	81	0	6	516700004a38
15:33:59.155	IN	81	1	2	5167
15:33:59.442	OUT	81	0	6	516700005dc0
15:34:23.470	IN	81	1	2	5167
15:34:23.814	OUT	81	0	6	516700006d60
15:34:49.106	IN	27	1	78	1b000005b2010000000b00000010000000fa00000194000000fa000001440000011a000001440000011a000000f400000102000000f400000102000000d40000013a000000d40000013a000000cc
15:34:49.107	OUT	27	0	78	1b000005b2010000000b00000010000000fa00000194000000fa000001440000011a000001440000011a000000f400000102000000f400000102000000d40000013a000000d40000013a000000cc
15:34:51.151	IN	27	1	94	1b000005b2010000000b000000140000013a000000c40000013a000000b40000015a000000b40000015a000000ac00000192000000ac0000019200000074000001ca00000074000001ca0000009c000001e20000009c000001e200000094
15:34:51.151	OUT	27	0	94	1b000005b2010000000b000000140000013a000000c40000013a000000b40000015a000000b40000015a000000ac00000192000000ac0000019200000074000001ca00000074000001ca0000009c000001e20000009c000001e200000094
15:34:51.871	IN	81	1	2	5167
15:34:52.229	OUT	81	0	6	516700004e20
15:34:52.538	IN	81	1	3	510204
15:34:52.548	OUT	122	0	612	7a080000000403001643e1bbad612068c3a06e67207468e1bba96320c4836e000000030000000000106974656d732f3130303030312e706e67001662c3ac6e68206ec4836e67206cc6b0e1bba36e672053003f73e1bbad2064e1bba56e672074c4836e672035206ec4836e67206cc6b0e1bba36e6728206de1bb9769206e67c3a0792064c3b96e672031302062c3ac6e68290101002642e1baa16e2063c3b3206368e1baaf63206d75e1bb916e206d7561206ec3b3206b68c3b46e6700024f4b0000000000000001000000000015353020c49169e1bb836d20686f61206e67e1bb8d63000000000100106974656d732f3130303030322e706e67001642c3ac6e...
15:34:52.948	IN	96	1	21	60000300106974656d732f3130303030312e706e67
15:34:52.957	IN	96	1	21	60000300106974656d732f3130303030322e706e67
15:34:52.957	OUT	96	0	356	60000300106974656d732f3130303030312e706e670000014b89504e470d0a1a0a0000000d494844520000001200000012080600000056ce8e57000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa864000000e049444154384fad90310ac2401444d38be031bc8277106cbc829710ef606f676bef0552d8db8a77b0b0d06042c27c66c227d9956cf4c1c7e8cebcfc35eb52137e1d070445f1b2192d9364bb9adb482618fb0e829294cf6b7dd9af5b5975c8878962128d36633c8e1779897f16acc44148b2eee06af9e661db7e76275b8fb530211924f7aab4cfe3ec6c320fab7d702819...
15:34:52.964	IN	96	1	20	600003000f6974656d732f34303030312e706e67
15:34:52.964	OUT	96	0	378	60000300106974656d732f3130303030322e706e670000016189504e470d0a1a0a0000000d49484452000000130000001108060000003f9897c7000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa864000000f349444154384fad913daa0231148507dc8960e316d4de4217a0f04a2b4b19dc819b1041ac5cc7ab5f656be36b6dacfc45887e618edc44460d78e0903b21e7e32493a5aad3ee3ab9d84a93bb8b15c0623ee3d36d36ffaf810a95298631b71acdf70d63302082793ef610ccfc11cc8ac04fafff680204b317c0e206d3dad5c9abc9e5c07a5aee7dc802e522f62c85f176ed...
15:34:52.969	OUT	96	0	272	600003000f6974656d732f34303030312e706e67000000f889504e470d0a1a0a0000000d494844520000000c0000001208060000006fa93f0c000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa8640000008449444154384f6340070b05b6fec786a1d2a8009bc243a9efc118c4862a8300644537436683e91f2bbec2318626640d200c5340b4061046b609260655cec010679487a1108467065d87b34118aa1c55033a86d9005203558e5f030ca36800017c9a3014c30048021b864a638223870fe296440720c5bb77ee204d039449188c1cd3191800ff01019f69a0ce660000000049...
15:34:53.155	IN	27	1	46	1b000005b2010000000b00000008000001e20000008c000001e200000074000001ea00000074000001f200000074
15:34:53.155	OUT	27	0	46	1b000005b2010000000b00000008000001e20000008c000001e200000074000001ea00000074000001f200000074
15:34:56.439	IN	27	1	54	1b000005b2000000000b0000000a000001f20000007c000001f20000009c000001920000009c00000192000000ec00000192000000f4
15:34:56.439	OUT	27	0	54	1b000005b2000000000b0000000a000001f20000007c000001f20000009c000001920000009c00000192000000ec00000192000000f4
15:35:12.319	IN	81	1	2	5167
15:35:12.631	OUT	81	0	6	516700004268
15:35:29.727	IN	81	1	2	5167
15:35:30.010	OUT	81	0	6	516700004650
15:35:48.058	IN	81	1	2	5167
15:35:48.393	OUT	81	0	6	516700004650
15:36:06.427	IN	81	1	2	5167
15:36:06.796	OUT	81	0	6	516700004e20
15:36:26.866	IN	81	1	2	5167
15:36:27.208	OUT	81	0	6	516700004268
15:36:44.235	IN	81	1	2	5167
15:36:44.565	OUT	81	0	6	516700006d60
15:37:12.621	IN	81	1	2	5167
15:37:13.078	OUT	81	0	6	5167000055f0
15:37:35.109	IN	81	1	2	5167
15:37:35.513	OUT	81	0	6	516700004268
15:37:52.562	IN	81	1	2	5167
15:37:52.905	OUT	81	0	6	516700006978
15:38:19.958	IN	81	1	2	5167
15:38:20.402	OUT	81	0	6	516700005dc0
15:38:44.463	IN	81	1	2	5167
15:38:44.888	OUT	81	0	6	516700004268
15:39:01.932	IN	81	1	2	5167
15:39:02.281	OUT	81	0	6	5167000061a8
15:39:27.310	IN	81	1	2	5167
15:39:27.312	OUT	81	0	6	516700004e20
15:39:47.366	IN	81	1	2	5167
15:39:47.673	OUT	81	0	6	5167000055f0
15:40:09.691	IN	81	1	2	5167
15:40:10.115	OUT	81	0	6	516700003e80
15:40:26.175	IN	81	1	2	5167
15:40:26.410	OUT	81	0	6	516700006d60
15:40:54.436	IN	81	1	2	5167
15:40:54.462	OUT	81	0	6	516700006590
15:41:20.505	IN	81	1	2	5167
15:41:20.535	OUT	81	0	6	516700004268
15:41:37.562	IN	81	1	2	5167
15:41:37.860	OUT	81	0	6	516700006978
15:42:04.891	IN	81	1	2	5167
15:42:05.367	OUT	81	0	6	516700004650
15:42:23.416	IN	81	1	2	5167
15:42:23.737	OUT	81	0	6	516700004a38
15:42:42.795	IN	81	1	2	5167
15:42:43.120	OUT	81	0	6	516700006590
15:43:09.198	IN	81	1	2	5167
15:43:09.579	OUT	81	0	6	516700003a98
15:43:24.618	IN	81	1	2	5167
15:43:24.848	OUT	81	0	6	516700006978
15:43:51.901	IN	81	1	2	5167
15:43:52.335	OUT	81	0	6	5167000059d8
15:44:15.381	IN	81	1	2	5167
15:44:15.720	OUT	81	0	6	516700003e80
15:44:31.776	IN	81	1	2	5167
15:44:32.046	OUT	81	0	6	516700005dc0
15:44:56.111	IN	81	1	2	5167
15:44:56.392	OUT	81	0	6	516700007148
15:45:25.452	IN	81	1	2	5167
15:45:25.454	OUT	81	0	6	516700003a98
15:45:40.552	IN	81	1	2	5167
15:45:40.734	OUT	81	0	6	516700004268
15:45:57.772	IN	81	1	2	5167
15:45:58.023	OUT	81	0	6	516700003a98
15:46:13.040	IN	81	1	2	5167
15:46:13.319	OUT	81	0	6	516700006978
15:46:38.909	OUT	45	0	82	2d05004e44e1bbaf206c69e1bb87752063e1bba7612062e1baa16e20c491c3a320c491c6b0e1bba363206dc3a179206368e1bba7206cc6b0752064e1bbb1207068c3b26e67207468c3a06e682063c3b46e67
15:46:40.353	IN	81	1	2	5167
15:46:40.355	OUT	81	0	6	5167000061a8
15:47:05.453	IN	81	1	2	5167
15:47:05.758	OUT	81	0	6	516700003e80
15:47:21.795	IN	81	1	2	5167
15:47:22.018	OUT	81	0	6	5167000061a8
15:47:47.078	IN	81	1	2	5167
15:47:47.487	OUT	81	0	6	5167000059d8
15:48:10.495	IN	81	1	2	5167
15:48:10.950	OUT	81	0	6	5167000055f0
15:48:32.979	IN	81	1	2	5167
15:48:33.342	OUT	81	0	6	516700004a38
15:48:52.412	IN	81	1	2	5167
15:48:52.681	OUT	81	0	6	516700006d60
15:49:20.761	IN	81	1	2	5167
15:49:21.168	OUT	81	0	6	516700005208
15:49:42.194	IN	81	1	2	5167
15:49:42.565	OUT	81	0	6	516700005dc0
15:50:06.629	IN	81	1	2	5167
15:50:07.002	OUT	81	0	6	516700007148
15:50:36.050	IN	81	1	2	5167
15:50:36.549	OUT	81	0	6	5167000055f0
15:50:58.576	IN	81	1	2	5167
15:50:58.965	OUT	81	0	6	516700005208
15:51:20.016	IN	81	1	2	5167
15:51:20.361	OUT	81	0	6	5167000055f0
15:51:42.401	IN	81	1	2	5167
15:51:42.784	OUT	81	0	6	5167000061a8
15:52:07.849	IN	81	1	2	5167
15:52:08.326	OUT	81	0	6	5167000061a8
15:52:33.386	IN	81	1	2	5167
15:52:33.778	OUT	81	0	6	516700005208
15:52:54.823	IN	81	1	2	5167
15:52:55.193	OUT	81	0	6	5167000055f0
15:53:17.288	IN	81	1	2	5167
15:53:17.615	OUT	81	0	6	516700004a38
15:53:36.656	IN	81	1	2	5167
15:53:36.947	OUT	81	0	6	516700007148
15:54:06.318	IN	81	1	2	5167
15:54:06.545	OUT	81	0	6	516700004650
15:54:24.576	IN	81	1	2	5167
15:54:24.842	OUT	81	0	6	5167000059d8
15:54:47.913	IN	81	1	2	5167
15:54:48.259	OUT	81	0	6	5167000059d8
15:55:11.314	IN	81	1	2	5167
15:55:11.740	OUT	81	0	6	516700007148
15:55:40.778	IN	81	1	2	5167
15:55:41.261	OUT	81	0	6	516700003e80
15:55:57.334	IN	81	1	2	5167
15:55:57.580	OUT	81	0	6	516700003a98
15:56:12.615	IN	81	1	2	5167
15:56:12.847	OUT	81	0	6	516700004268
15:56:29.870	IN	81	1	2	5167
15:56:30.159	OUT	81	0	6	516700005dc0
15:56:54.214	IN	81	1	2	5167
15:56:54.616	OUT	81	0	6	516700006d60
15:57:22.675	IN	81	1	2	5167
15:57:23.133	OUT	81	0	6	516700007148
15:57:52.185	IN	81	1	2	5167
15:57:52.664	OUT	81	0	6	516700004268
15:58:09.703	IN	81	1	2	5167
15:58:09.949	OUT	81	0	6	516700003a98
15:58:24.961	IN	81	1	2	5167
15:58:25.228	OUT	81	0	6	516700006590
15:58:51.294	IN	81	1	2	5167
15:58:51.722	OUT	81	0	6	516700004e20
15:59:11.755	IN	81	1	2	5167
15:59:12.098	OUT	81	0	6	5167000061a8
15:59:37.124	IN	81	1	2	5167
15:59:37.561	OUT	81	0	6	5167000061a8
16:00:02.624	IN	81	1	2	5167
16:00:02.915	OUT	81	0	6	5167000061a8
16:00:27.960	IN	81	1	2	5167
16:00:28.450	OUT	81	0	6	516700005dc0
16:00:52.501	IN	81	1	2	5167
16:00:52.885	OUT	81	0	6	516700007148
16:01:01.220	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203238207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:01:01.223	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203238207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:01:01.227	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203238206d696e75746573206c65667420746f20737461727421212120
16:01:01.230	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203238207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:01:21.932	IN	81	1	2	5167
16:01:21.957	OUT	81	0	6	516700004a38
16:01:41.016	IN	81	1	2	5167
16:01:41.295	OUT	81	0	6	516700004268
16:01:58.377	IN	81	1	2	5167
16:01:58.543	OUT	81	0	6	516700004268
